BENZTROPINE,Tablet: 2mg,"Parkinsonism, EPS associated with neuroleptic drugs, acute
dystonic reactions, hypersalivation
","Children <3yrs, hypersensitivity, closed
angle glaucoma, dementia, tardive dyskinesia. Pregnancy (category C) and
breast-feeding; renal and hepatic diseases; hypo/hypertension, tachycardia,
dysrhythmia; myasthenia gravis; GI/GU obstruction, peptic ulcer, megacolon,
prostrate hypertrophy. ","Parkinsonism: 0.5-1 mg at bed time, increased by 0.5 mg
q5-6 days titrated to patient’s response, max. 6mg/day","Anxiety, restlessness, irritability, hallucinations, confusion,
delirium, palpitation, tachycardia. Dry mouth, constipation, paralytic ileus,
hyperthermia, heat stroke, numbness of fingers.",
BROMOCRIPTINE,"Tablets: 1.25 mg, 2.5 mg","Parkinsonism, hyperprolactinemia; galactorrhoea,
amenorrhoea, infertility in women; gynecomastia, impotence and sterility in
men; acromegaly, breast engorgement.","Hypersensitivity to ergot alkaloids, breast
carcinoma, severe ischemic heart disease, uncontrolled HTN, pregnancy and
lactation, children. In patients with hepatic, renal and cardiovascular disease;
history of psychosis, peptic ulcer, DM. Ability to drive may be impaired. May
result in failure of OCPs. Disulfiram reaction with alcohol.","Parkinsonism: 1-1.25 mg OD at bed time in the 1st week,
2-2.5 mg at bed time in the 2nd week, gradually increasing to 2.5mg twice daily
and thrice daily weekly as required up to usual maintenance dose of 7.5-30
mg/day","Headache, nausea, vomiting, fatigue, postural hypotension,
confusion, leg cramps, loss of appetite, nasal stuffiness.
Patient information: Raise slowly from lying and sitting position. Do not
discontinue drug abruptly. Take medicine with food to reduce GI upset.
Hormonal contraception may fail (use other methods).",
ENTACAPONE,Tablet: 200 mg,"Adjunct in Parkinson’s disease with ‘end-of-dose’ motor
fluctuations","History of neuroleptic malignant syndrome,
history of non-traumatic rhabdomyolysis, phaeochromocytoma, hepatic
failure; avoid in pregnancy (no information available), avoid in breastfeeding
women (present in milk in animal studies).","under expert supervision, oral, adult: 200 mg, along with
each dose of levodopa with dopa-decarboxylase inhibitor; maximum 2 g/day","Abdominal pain, nausea, vomiting, constipation/diarrhoea,
confusion, dizziness, insomnia, hallucinations, abnormal dreams, dyskinesia,
dystonia, sweating, dry mouth, fatigue, ischaemic heart disease.
",
LEVODOPA AND CARBIDOPA,"Tablet: 10mg+100mg, 25mg+250mg",Parkinsonism,"Acute angle closure glaucoma, psychotic
illness, malignant melanoma, pregnancy and lactation. Caution should be
taken in patients with hepatic and renal impairment, MI, cerebrovascular
accidents and psychiatric disorders; history of peptic ulcer, glaucoma and
gout. Monitor skin lesion changes as levodopa may activate malignant
melanoma. Observe for S/E including mental status and BP changes.","100mg levodopa+25mg carbidopa 3 times daily ½ hrs
before meal. 100mg levodopa + 10mg carbidopa 3-5 times daily. Start with 1
tablet 3 times a day and increase by 1 tab/day every 1-2 days, maximum up
to 8tabs/day. 200mg levodopa + 50mg carbidopa (controlled release form)
once or twice daily.","Acute effect: Nausea, anorexia, vomiting, postural
hypotension, altered taste sensation, cardiac arrhythmia, angina, psychosis.
After prolonged therapy: dyskinesia, abnormal movements, behavioral effects
like delusion, nightmares, hallucinations.",
OXPHENADRINE HYDROCHLORIDE,Tablet: 50 mg,,"Narrow angle glaucoma, pyloric/duodenal
obstruction, BPH, stenosing peptic ulcer, cardiospasm (megaesophagus),
paralytic ileus, ulcerative colitis, toxic megacolon, achalasia; Myasthenia
gravis, obstructive uropathy. Use cautiously in patients with diarrhea, partial
obstructive uropathy, open angle glaucoma, hepatic/renal impairment,
cardiac conduction disorder, thyrotoxicosis, history of drug abuse or acute
alcoholism. May be taken with food to avoid stomach upset","150mg daily in divided doses, gradually increased;
maximum 400mg daily","Drowsiness, anticholinergic effects (dry mouth,
constipation, urinary retention, increased intraocular pressure, palpitation,
tachycardia), CNS stimulation (restlessness, agitation, insomnia, mental
confusion). Injectable form contains sulfites and precipitates anaphylactic
reactions in sensitive or asthmatic individuals",
PRAMIPEXOLE,"Tablets: 0.125 mg, 0.25 mg, 0.5 mg, 1 mg","Parkinson’s disease, used alone or as an adjunct; restless leg
syndrome.","Severe cardiovascular disease. Avoid in
breast feeding, may suppress lactation. Psychotic disorders, risk of visual
disorders (ophthalmological testing recommended). In pregnancy, use only
if potential benefit outweighs risk. Caution in patients with renal impairment.",,"Nausea, vomiting, anorexia, weight changes, constipation;
Headache, confusion, dizziness, drowsiness, sleep disturbances, sudden
onset of sleep, dyskinesia, hallucinations, restlessness, visual disturbances;
Hypotension, postural hypotension, peripheral oedema; Impulse control
disorders: pathological gambling, binge eating, hypersexuality",
RASAGILINE,Tablet: 1 mg,"Parkinson’s disease, used alone or as adjunct for ’end-of-dose’
fluctuations","Avoid in moderate to severe hepatic
impairment. Pregnancy, breast feeding, mild hepatic impairment. Avoid
abrupt withdrawal","Oral, adult: 1 mg daily","Anorexia, weight loss, dyspepsia, flatulence, constipation,
headache, vertigo, abnormal dreams, hallucinations, depression, angina",
ROPINIROLE,"Tablets: 250 microgram, 500 microgram, 1 mg,
2 mg, 4 g, 5 mg, 8 mg","Parkinson’s disease, either used alone or as adjunct","Breast feeding: may suppress lactation.
In elderly, in patients with major psychotic disorders, severe cardiovascular
diseases (risk of hypotension, monitor blood pressure). Avoid in pregnancy
unless potential benefit outweighs risk (toxicity in animal studies). Avoid
in patients with renal impairment, hepatic impairment. Monitor patient for
impulsive behavior. ",,"Abdominal pain, dyspepsia, nausea, vomiting, constipation,
fatigue, gastro-oesophageal reflux, hypotension, peripheral oedema,
syncope, dizziness, drowsiness, sudden onset sleep, nervousness, dyskinesia,
confusion, hallucinations. Impulse control disorders: pathological gambling,
binge eating, hypersexuality.",
SELEGILINE HYDROCHLORIDE,"Tablets: 5 mg, 10 mg; oral lyophilisates: 1.25 mg","Parkinson’s disease, used alone or as adjunct ","Active duodenal or gastric ulceration, avoid
in postural hypotension (when used in combination with levodopa). Avoid in
patients with angina, arrhythmias, acute porphyrias, duodenal ulceration,
gastric ulceration, history of hepatic dysfunction, patients predisposed to
confusion and psychosis, uncontrolled hypertension. Avoid in pregnancy
and lactation. Caution in patients with renal and hepatic impairment. Oral
lyophilisates should be placed on the tongue and allowed to dissolve. ","Immediate-release tablets, adult: Initially 5 mg once daily
for 2–4 weeks, then increased if tolerated to 10 mg daily, dose to be taken
in the morning. Oral lyophilisate, adult: 1.25 mg once daily, dose to be taken
before breakfast. Dose equivalence and conversion: 1.25 mg oral lyophilisate
is equivalent to 10 mg tablet (dosage form interchangeable)","Arthralgia, myalgia, movement disorders, tremor, impaired
balance; Bradycardia, hypotension, hypertension, angina, palpitations;
Headache, confusion, depression, dizziness, fatigue, sweating, anxiety;
Nausea, constipation, diarrhea, dry mouth, mouth ulcers, stomatitis; Hair
loss, nasal congestion, psychosis, sleeping disorders.",
TRIHEXYPHENIDYL HYDROCHLORIDE (BENZHEXOL),Tablet: 2mg,"Drug induced parkinsonism; modest improvement in tremor and
rigidity but no effect on bradykinesia","Hypersensitivity, angle-closure glaucoma.
Caution in patient with conditions in which anti-cholinergic effects are
undesirable. Not recommended in children. Monitor fluid intake and urine
output ratio: retention commonly causes decreased urine output, distention.","1 mg daily, gradually increased, usual maintenance dose
5-15mg daily in 3-4 divided doses","Drowsiness, confusion, atropine like effects (dry mouth,
constipation, impaired vision and urinary retention)
Patient information: Take plenty of fluids and bulk forming food. Monitor
urine output. ",
