IRBESARTAN,"Tablet: 75 mg, 150 mg","Hypertension, hypertension in patients receiving hemodialysis,
renal disease in hypertensive with type 2 diabetes mellitus","Avoid in renal artery stenosis, moderate to
severe renal impairment or liver impairment, aortic or mitral valve stenosis.","• Hypertension: Oral, adult (18–74 years): Initially 150 mg once daily,
increased if necessary to 300 mg once daily.
• Hypertension: Oral, adult (>75 years): Initially 75–150 mg once daily,
increased if necessary to 300 mg once daily.
• Hypertension in patients receiving hemodialysis: Oral, adult: Initially 75–
150 mg once daily, increased if necessary to 300 mg once daily.
• Renal disease in hypertensive type 2 diabetes mellitus: Oral, adult (18–74
years): Initially 150 mg once daily, increased if tolerated to 300 mg once
daily.
• Renal disease in hypertensive type 2 diabetes mellitus: Oral, adult (>75
years): Initially 75–150 mg once daily, increased if tolerated to 300 mg once
daily","Fatigue, musculoskeletal pain, nausea, vomiting",
LOSARTAN,"Tablet: 25 mg, 50 mg","Hypertension, congestive heart failure, diabetic nephropathy in
type 2 diabetes mellitus","Avoid in pregnancy and breast feeding,
children of 6 years or younger, CHF, renal impairment (GFR < 30 ml/
min/1.73m2, renal artery stenosis. Use caution in moderate to severe renal
impairment or liver impairment, aortic or mitral valve stenosis.","• Hypertension: Oral, adult: 50 mg (in intravascular volume depletion initially/
elderly >75 years: initially 25 mg) once daily for several weeks, then increase
up to 150 mg in weekly interval if necessary and tolerated. Oral, Child: 0.75
mg/kg/dose once daily up to 50 mg/day. Maximum dose: 1.4 mg/kg/day or
100 mg/day
• Diabetic nephropathy in DM type II: Oral, adult: initially 50 mg (elderly >75
years: 25 mg) once daily for several weeks then increase up to 100 mg in
weekly interval if necessary and tolerated.
• CHF with ACE inhibitors unsuitable or contraindicated: Oral, adult: Initially
12.5 mg once daily, increase if tolerated to up to 150 mg once daily, to be
increased daily.","Hypotension, dizziness, diarrhea, pruritus, rash, taste
disturbance, thrombocytopenia, photosensitivity","With lithium, increases lithium toxicity. With
hypertensive agents, increases antihypertensive effect. Avoid use in Aliskiren.
Patient’s information: Rise slowly to sitting or standing position to minimize
orthostatic hypotension. Avoid sunlight, salt substitutes, alcohol, over the
counter products unless approved by prescriber."
TELMISARTAN,"Tablet: 20 mg, 40 mg, 80 mg","Hypertension, prevention of cardiovascular events in patients
with established atherosclerotic cardiovascular disease or type 2 diabetes
mellitus with target-organ damage.","Avoid in bilateral renal artery stenosis, pregnancy and
breast feeding, in severe impairment or biliary obstruction.","• Hypertension: Oral, adult: Initially 20–40 mg once daily for at least 4 weeks,
increased if necessary up to 80 mg once daily
• Prevention of cardiovascular events in patients with established
atherosclerotic cardiovascular disease or type 2 diabetes mellitus with
target-organ damage: Oral, adult: 80 mg once daily
• Severe renal impairment: Oral, adult: Initial dose of 20 mg once daily.","Arthralgia, back pain, chest pain, eczema, gastro-intestinal
disturbances, influenza like symptoms, leg cramps, myalgia, pharyngitis,
sinusitis, urinary-tract infection, abnormal vision, anxiety, dry mouth,
increased sweating, tendonitis- like symptoms, vertigo","Avoid use with ACE inhibitor, aspirin, acebutolol,
aceclofenac, amiloride, atenolol, chlorthiazide, digoxin, enoxaparin,
furosemide, ibuprofen, insulin, irbesartan, ketorolac, piroxicam, potassium
chloride, spironolactone, sulfasalazine, torsemide, trimethoprim."
VALSARTAN,"Tablet: 40 mg, 80 mg, 160 mg","Hypertension, myocardial infarction with left ventricular failure
or left ventricular systolic dysfunction.","Avoid in pregnancy and breast feeding,
children of 6 years or younger, CHF, renal impairment (GFR < 30 ml/
min/1.73m2, renal artery stenosis. Use caution in moderate to severe renal
impairment or liver impairment, aortic or mitral valve stenosis. Avoid in biliary
cirrhosis, cholestasis, severe hepatic impairment, renal impairment when
eGFR <10 ml/min/ 1.73m2. Use caution in mild to moderate renal and hepatic
impairment.","• Hypertension: Oral, adult: 80 mg once daily (initially 40 mg once daily in
intravascular volume depletion); if necessary increased after at least 4
weeks to 160 mg daily.
• Myocardial infarction: Oral, adult: initially 20 mg twice daily increased over
several weeks to 160 mg twice daily if tolerated.
• Mild to moderate hepatic impairment: maximum dose of 80 mg daily.
Take medicine before meal.","Hypotension, dizziness, diarrhea, pruritus, rash, taste
disturbance, thrombocytopenia, photosensitivity",Food interferes with absorption.
LABETALOL,"Tablet: 100 mg, 200 mg; Solution: 100 mg/20ml","Hypertension, Hypertensive emergencies, hypertension
following myocardial infarction, hypertension of pregnancy","Avoid in severe liver damage. Hepatic
impairment: avoid as reported. Renal impairment: Dose reduction may be
required. Pregnancy: possibly harmful in the first trimester. If labetalol used
close to delivery, monitor infants for signs of alpha-blockade (as well as beta
blockade). Breast feeding: monitor infants for possible toxicity due to alpha-
blockade (in addition to beta-blockade. Laboratory testing needed at first
symptom of liver dysfunction and if laboratory evidence of damage (or if
jaundice) labetalol should be stopped and not restarted. Avoid in history of asthma or bronchospasm
(if no alternative, then use with extreme caution and under specialist
supervision), uncontrolled heart failure, prinzemetal angina, bradycardia
(heart rate <50 bpm), hypotension, sick sinus syndrome, second and third
degree atrioventricular block, cardiogenic shock, metabolic acidosis, severe
peripheral arterial disease, pheochromocytoma (unless used with an alpha
blocker). Use caution in patients with first –degree atrioventricular block,
portal hypertension, renal impairment (reduce dose), diabetes mellitus (small
decrease in glucose tolerance, which can mask symptoms of hypoglycemia),
history of hypersensitivity and myasthenia gravis, obstructive airway
disease, portal hypertension, psoriasis. Pregnancy- avoid (IUGR, neonatal
hypoglycemia and bradycardia). Breast feeding: avoid. Monitor lung function
in inadequate cardiac function and bronchospasm disease. Symptoms of
hypoglycemia and thyrotoxicosis may get masked. Assess weight daily, watch
for CHF (rales/crackles, jugular vein distension, weight gain, and edema).
Abrupt withdrawal of drug may exacerbate angina symptoms or precipitate
myocardial infarction in patients with coronary artery disease.","• Hypertension: Oral, adult: Initially 100 mg (50 mg for elderly) twice daily,
dose to be increased at intervals of 14 days; usual dose 200 mg twice daily,
increased if necessary up to 800 mg daily in 2 divided doses, higher doses
to be given in 3–4 divided doses; maximum 2.4 g per day. To be taken with
food
• Hypertension/ hypertensive emergencies: Intravenous injection: adult: 50
mg, administer over at least 1 minute, then 50 mg after 5 minutes if required;
maximum 200 mg per course.
• Hypertension/ hypertensive emergencies: Intravenous infusion: adult:
Initially 2 mg/minute until a satisfactory response is achieved, then
discontinue; usual dose 50–200 mg
• Hypertension following myocardial infarction: Intravenous Infusion, adult:
15 mg/hour, maximum dose 120 mg/hour, dose to be increased gradually.
• Hypertension of pregnancy: Intravenous infusion, adult: Initially 20 mg/
hour, then increased if necessary to 40 mg/hour after 30 minutes, then
increased if necessary to 80 mg/hour after 30 minutes, then increased
if necessary to 160 mg/hour after 30 minutes, adjusted according to
response. Maximum 160 mg/hour.
• Hypertension: Oral, child: 4 mg/kg/day in 2 divided doses. Maximum dose
up to 40 mg/kg/day.
• Hypertensive emergencies: Child, intravenous: 0.2-1.0 mg/kg/dose every 10
min as required. Maximum dose: 20 mg/dose
• Hypertensive emergencies: Child, infusion: 0.4-1.0 mg/kg/hr. Maximum
dose 3mg/kg/hr.","Difficulty in micturition, epigastric pain, liver damage,
nausea, postural hypotension, vomiting, weakness, severe hepatocellular
injury (with short or long term use)","Interferes with laboratory tests for
catecholamine. Concurrent use of digitalis increases the risk of bradycardia
Patient’s information: For oral formulation, take medicine after food. Patient
should remain supine up to 3 hrs. after intravenous administration."
NEBIVOLOL,"Tablets: 2.5 mg, 5 mg","Essential hypertension, hypertension in patient with renal
impairment, adjunct in stable mild to moderate heart failure","Avoid in acute or decompensated heart failure requiring intravenous
inotropes, decompensated heart failure, severe hepatic impairment (Child-
Pugh class C). Pregnancy (C). Breast feeding: avoid. Renal impairment: avoid
in heart failure if serum creatinine greater than 250 micromole/liter. Avoid in history of asthma or bronchospasm
(if no alternative, then use with extreme caution and under specialist
supervision), uncontrolled heart failure, prinzemetal angina, bradycardia
(heart rate <50 bpm), hypotension, sick sinus syndrome, second and third
degree atrioventricular block, cardiogenic shock, metabolic acidosis, severe
peripheral arterial disease, pheochromocytoma (unless used with an alpha
blocker). Use caution in patients with first –degree atrioventricular block,
portal hypertension, renal impairment (reduce dose), diabetes mellitus (small
decrease in glucose tolerance, which can mask symptoms of hypoglycemia),
history of hypersensitivity and myasthenia gravis, obstructive airway
disease, portal hypertension, psoriasis. Pregnancy- avoid (IUGR, neonatal
hypoglycemia and bradycardia). Breast feeding: avoid. Monitor lung function
in inadequate cardiac function and bronchospasm disease. Symptoms of
hypoglycemia and thyrotoxicosis may get masked. Assess weight daily, watch
for CHF (rales/crackles, jugular vein distension, weight gain, and edema).
Abrupt withdrawal of drug may exacerbate angina symptoms or precipitate
myocardial infarction in patients with coronary artery disease.","• Essential hypertension: Oral, adult: 5 mg daily; elderly: Initially 2.5 mg daily,
then increased if necessary to 5 mg daily
• Hypertension in patient with renal impairment: Oral, adult: Initially 2.5 mg
once daily, then increased if necessary to 5 mg once daily.
• Adjunct in stable mild to moderate heart failure: Oral, elderly (≥ 70 years):
Initially 1.25 mg once daily for 1–2 weeks, then increased if tolerated to 2.5
mg once daily for 1–2 weeks, then increased if tolerated to 5 mg once daily
for 1–2 weeks, then increased if tolerated to 10 mg once daily.","Bradycardia, gastrointestinal disturbances including
nausea, vomiting, diarrhea, constipation, abdominal cramp, fatigue, cold
hands and feet, hypertriglyceridemia.",
AMLODIPINE,"Tablet: 2.5 mg, 5 mg, 10 mg","Hypertension, angina pectoris","Cardiogenic shock, unstable angina,
significant aortic stenosis. In hepatic impairment: dose reduction. Try to
avoid large amount of alcohol. Pregnancy and breastfeeding: avoid.","• Hypertension or angina: Oral, adult: initially 5 mg once daily; maximum
dose 10 mg once daily.
• Oral, child: 0.1-0.6 mg/kg/day in 1-2 divided doses. Maximum dose: 20 mg/
day","Abdominal pain, nausea, flushing, edema (ankle edema),
headache, dizziness, sleep disturbances, fatigue, alopecia, arthralgia,
asthenia, back pain, dry mouth, dyspnea, impotence, gynecomastia, myalgia,
muscle cramp, skin discoloration.",
FELODIPINE,"Tablet: 2.5 mg, 10 mg","Angina, hypertension","Avoid in Cardiac outflow obstruction, aortic
stenosis uncontrolled heart failure, unstable angina, within 1 month of
myocardial infarction. Predisposition to tachycardia, severe left ventricular
dysfunction, withdraw if cardiogenic shock develops, if ischemic pain occurs
shortly after initiating treatment. Pregnancy- avoid. Breast feeding- safe. In
hepatic impairment, reduce dose.","• Angina: Oral, adult: 5 mg/day, maximum dose 10 mg/day. Oral, elderly: 2.5
mg/day, maximum dose 10 mg/day.
• Hypertension: initially 5 mg (elderly 2.5 mg) daily in the morning; usual
maintenance dose 5-10 mg once daily.","flushing, headache, peripheral edema.",
NIFEDIPINE,"Capsule: 5 mg, 10 mg; Tablet: 30 mg","prophylaxis of angina, hypertension, Raynaud’s phenomenon,
pulmonary hypertension.","Avoid in congestive heart failure or aortic
stenosis, especially in those receiving concomitant beta blocking agents. In
patients with angina, the drug may cause increased angina. Pregnancy (D)","• Hypertension and angina prophylaxis: Oral, adult: 20 mg twice daily. Usual
maintenance 10-40 mg twice daily.
• Raynaud’s phenomenon: Oral, adult: initially 5 mg 3 times daily with or after
food; usual maintenance 5-20 mg 3 times daily.
• Pulmonary hypertension: Oral, adult: 120 to 240 mg once daily dose.
• Hypertension: Child, sublingual: 0.25-0.5 mg/kg/dose may be repeated 6
hourly. Maximum dose 10 mg/dose.
• Hypertension: Child, sustained release tablet: 0.25-3 mg/kg/day in 1-2
divided dose. Maximum dose 120 mg/day
To be taken with or after food.","dizziness, giddiness, flushing, light headedness, peripheral
edema and palpitation.",
CLONIDINE,"Tablet: 25 mcg, 100 mcg.","Hypertension, prevention of recurrent migraine, prevention
of vascular headache, treatment for acute withdrawal in opioid dependent
patients.","Avoid in severe bradyarrhythmia secondary
to second- or third-degree AV block or sick sinus syndrome. Use caution in
cerebrovascular disease, constipation, heart failure, history of depression,
mild to moderate bradyarrhythmia, polyneuropathy, Raynaud’s syndrome
or other occlusive peripheral vascular disease. In hypertension, must be
withdrawn gradually to avoid severe rebound hypertension. Pregnancy: use
caution, may lower fetal heart rate. Breast feeding: avoid. Renal impairment:
Use with caution in severe impairment, reduce initial dose and increase
gradually.","• Hypertension: Oral, adult: Initially 50–100 mcg 3 times a day, increase
initial dose every second or third day, usual maximum dose 1.2 mg daily
• Prevention of recurrent migraine/Prevention of vascular headache: Oral,
adult: Initially 50 micrograms twice daily for 2 weeks, then increased if
necessary to 75 micrograms twice daily
• Treatment for acute withdrawal in opioid dependent patients: Oral, adult:
0.1-0.3 mg every 4-6 hours; increase by 0.1 mg/day; 0.15-0.75 mg/day if
required; do not exceed 2.4 mg/day","Constipation, depression, dizziness, drowsiness, dry mouth,
headache, malaise, nausea, postural hypotension, salivary gland pain,
sexual dysfunction, sleep disturbances, vomiting. Uncommon: bradycardia,
delusion, hallucination, paresthesia, pruritus, rash, Raynaud’s syndrome,
urticarial","concomitant use of alcohol may enhance effects
of alcohol
Patient’s information: Drowsiness may affect performance of skilled tasks
(e.g. driving)"
HYDRALAZINE HYDROCHLORIDE,"Powder for injection: 20 mg in ampoule; Tablet:
25 mg, 50 mg","Moderate and severe hypertension (adjunct), hypertensive
emergencies in pregnant (not a first line agent), hypertension with renal
complication and children","Avoid in severe tachycardia, high output
heart failure, myocardial insufficiency due to mechanical obstruction,
corpulmonale, dissecting aortic aneurysm, porphyria, idiopathic systemic
lupus erythematosus. Use caution in hepatic impairment, renal impairment,
coronary artery disease (may provoke angina, avoid after myocardial
infraction), pregnancy, elderly, cerebrovascular disease. Complete blood
count, LE cell preparation, antinuclear antibody should be performed
before and periodically during prolonged hydralazine therapy. Intravenous
hydralazine is not advisable in older patients, hypertensive patient with
coronary artery disease or cardiovascular risk factors. Monitor blood
glucose regularly in diabetics.","• Mild or moderate hypertension (as adjunct): Oral, adult: 25 mg twice daily,
increased to a maximum of 50 mg twice daily.
• Hypertensive emergencies (including pregnancy/ hypertension with renal
complications): intravenous infusion, adult: initially 200-300 mcg/minute,
maintenance usually 50-150 mcg/minute. Slow intravenous injection, adult:
5-10 mg, to be diluted with 10 ml of 0.9% saline, dose may be repeated
after 20-30 min.
• Hypertension: Oral, child: 0.75-1.0 mg/kg/day in 2-4 divided doses.
Maximum dose: 25 mg/dose. May increase to infants: 5mg/kg/day-,
Children: 7.5 mg/kg/day or 200mg/day
• Hypertension: Child, intravenous or intramuscular: Hypertensive crisis: 0.1-
0.2 mg/kg/dose every 4-6 hours. Maximum dose: 20 mg/dose. Usual IV/IM
dose: 1.7-3.5 mg/kg/day","Tachycardia, palpitation, hypotension, nausea, vomiting,
systemic lupus erythematosus like syndrome, weight gain and headache,
muscle weakness, cramps, dizziness. Patients who are slow acetylator of
hydralazine may have high risk of developing SLE.","With diuretic or other antihypertensives, the
hypotensive effect increases.
Patient’s information: Take drug early in day to avoid nocturia. Rise slowly
from sitting or lying position."
METHYLDOPA,Tablet: 250 mg,"Hypertension, hypertension in pregnancy","Avoid in acute porphyria, depression,
pheochromocytoma. Use cautiously in patients with history of liver disease and
renal impairment, Sino atrial dysfunction; May precipitate severe bradycardia
and sinus arrest. Screening for hepatotoxicity (e.g. with determination of
gamma-glutamyl transpeptidase or alanine aminotransferase) at 3 weeks
then at 3 months following initiation of treatment. Coomb’s test may be
positive in up to 30% of patients, but discontinue only if hemolysis develops.
Pregnancy and breast feeding: safe.","Hypertension, Hypertension in pregnancy: Oral, adult:
250 mg, 2-3 times a day. Single dose administration at bedtime minimizes
sedative effect but it is not sufficient for some patients, dose can be gradually
increased up to 3 g daily (maximum).
Protect the medication from light. Oral, elderly: initially 125 mg twice daily,
increase gradually up to maximum dose of 2 gm daily.","Sedation, dryness of mouth, decreased libido, parkinsonian
signs, hyperprolactinemia, gynecomastia, hepatitis and hepatotoxicity,
hemolytic anemia, leucopenia, lupus like syndrome, myocarditis,
retroperitoneal fibrosis, pancreatitis, malabsorbtion, diarrhea, amenorrhea,
Bell’s palsy, bone marrow depression, depression, eosinophilia, drug fever,
nasal congestion, nightmares, sialadenitis, toxic epidermal necrolysis.",
PRAZOSIN,"Tablet: 1 mg, 2.5 mg, 5 mg","Hypertension, benign prostatic hyperplasia.","Avoid in history of micturition syncope and
postural hypotension, congestive heart failure due to mechanical obstruction
(e.g. aortic stenosis). Use caution cataract surgery (risk of intra-operative
floppy iris syndrome), elderly, renal or hepatic impairment. Pregnancy (C),
Breast feeding: use caution.","• Hypertension: Oral, adult: 500 mcg 2-3 times daily for 3-7 days, the initial
dose on retiring to bed at night; increased to 1 mg 2-3 times daily for further
3-7 days then increased if necessary. Maximum dose 20 mg daily in divided
doses
• Benign prostatic hyperplasia: Oral, adult: Initially 500 mcg twice daily for
3–7 days, subsequent doses should be adjusted according to response,
maintenance 2 mg twice daily, initiate with lowest possible dose in elderly
patients.","Postural hypotension, dizziness, headache, palpitation,
nervousness, drowsiness, priapism, blurred vision, depression, dry
mouth, dyspnea, gastrointestinal disturbances, nasal congestion, edema,
palpitations, syncope, urinary frequency, vertigo, weakness.","Concomitant use with diuretics or other
antihypertensive drug may cause an additive hypertensive effect.
Patient’s information: First dose may cause collapse due to hypotension, take
first dose at bedtime; do not to drive/operate machine for 4 hr. after first
dose."
SODIUM NITROPRUSSIDE,Intravenous solution: 10 mg/ml,"Hypertensive crisis, controlled hypotension in anesthesia, acute
or chronic heart failure.","Severe hepatic impairment, compensatory
hypertension, severe vitamin B12 deficiency, Leber optic atrophy. Elderly,
hyponatremia, hypothermia, hypothyroidism, impaired cerebral circulation,
ischemic heart disease. Impaired pulmonary function; hypothyroidism;
renal impairment, ischemic heart disease, impaired cerebral circulation;
hyponatremia; raised intracranial pressure; Monitor blood pressure and
blood cyanide concentration; monitor blood. Thiocyanate concentration
if given for more than 3 days; avoid sudden withdrawal (reduce infusion
over 15–30 minutes to avoid rebound effects); Pregnancy: Avoid prolonged
use, potential for accumulation of cyanide in fetus. Breast feeding: safety
information not available. Caution advised due to thiocyanate metabolite.","• Hypertensive crisis: Intravenous infusion, adult: initially 0.5–1.5 mcg/
kg/minute, increased gradually to 0.5–6 mcg/kg/minute; (lower doses in
patients already being treated with antihypertensives); maximum, 8 mcg/
kg/minute. Stop infusion, if response is unsatisfactory after 10 minutes at
the maximum dose.
• Heart failure: 10- 15 mcg /minute, increased every 5-10 minutes as
necessary, usual range10-200 mcg/minute.","severe hypotension; associated with over-rapid. Reduction
in blood pressure include headache, dizziness; retrosternal discomfort,
nausea, retching, abdominal pain; perspiration; palpitations, anxiety,
perspiration; rarely reduced platelet count, and acute transient phlebitis.",
TAMSULOSIN,Capsule: 400 mg.,Benign prostatic hyperplasia,"Avoid in micturition syncope, postural
hypotension, severe liver impairment. Use caution if eGFR <10 ml/min/1.73m2.
Dosage schedule: Oral, adult: 400 mcg daily as once daily.","Oral, adult: 400 mcg daily as once daily.","Postural hypotension, dizziness, headache, palpitation,
drowsiness, priapism, pruritus, angioedema, asthenia, blurred vision,
rash, rhinitis, tachycardia, depression, intraoperative floppy iris syndrome,
gastrointestinal disturbances.
Patient’s information: Do not drive, use machinery, or do any activity that
requires alertness until you are sure you can perform such activities safely.
Not to crush, break, chew on oral intake.",
TERAZOSIN,"Tablet: 1 mg, 2 mg, 5 mg.","Benign prostatic hyperplasia (BPH), mild to moderate
hypertension","Avoid in history of micturition syncope and
postural hypotension, congestive heart failure due to mechanical obstruction
(e.g. aortic stenosis). Use caution cataract surgery (risk of intra-operative
floppy iris syndrome), elderly, renal or hepatic impairment. Pregnancy (C),
Breast feeding: use caution.","• Hypertension (mild to moderate): Oral, adult: Initially 1 mg once daily at
bedtime, dose doubled after 7 days if necessary, usual maintenance dose
2-10 mg according to response.
• BPH: Oral, adult: Initially 1 mg orally once daily at a bedtime. If necessary
dose may be doubled at intervals of 1-2 weeks according to response,
maintenance 5–10 mg daily; maximum 10 mg per day.","Postural hypotension and syncope (especially on the start
of therapy), dizziness, drowsiness, dry mouth, chest pain, pedal edema,
palpitation, headache, priapism, thrombocytopenia, decreased libido,
erectile disorders, weight gain, dyspnea, Angioedema, pain in extremities,
blurred vision","With Metoprolol causes additive hypotensive
effect"
PHENYLEPHRINE,Solution: 10 mg/ml,"Acute hypotension, Priapism","Avoid in hypertension, severe hyperthyroidism.
Hypertensive response of Phenylephrine has a longer duration of action than
noradrenaline (norepinephrine) and an excessive vasopressor response may
cause a prolonged rise in blood pressure. Pregnancy: avoid","• Acute hypotension: subcutaneous injection/ intramuscular injection, adult:
Initially 2–5 mg, followed by 1–10 mg, after at least 15 minutes, if required.
Slow intravenous injection, adult: 100–500 mcg, repeated as necessary
after at least 15 minutes; 1 mg/ ml solution to be used. Intravenous infusion,
adult: Initially up to 180 mcg /minute, reduced to 30–60 mcg/min, adjusted
according to response. Intravenous infusion give intermittently in Glucose
5% or Sodium chloride 0.9%. Dilute 10 mg in 500 mL infusion fluid.
• Priapism: Intracavernosal injection, adult: 100–200 mcg every 5–10 minutes;
maximum 1 mg per course. For intracavernosal injection, if suitable strength
of phenylephrine injection is not available, it may be specially prepared by
diluting 0.1 mL of the phenylephrine 1% (10 mg/mL) injection to 5 mL with
sodium chloride 0.9%.","Arrhythmias, hypertension, palpitation, tachycardia, angle-
closure glaucoma, anorexia, anxiety, bradycardia (also reflex bradycardia),
confusion, dyspnea, headache, hypoxia, insomnia, nausea, peripheral
ischemia, psychosis, tremor, urinary retention, vomiting, weakness",
DOBUTAMINE,Injection solution: 12.5 mg/ml in 20 ml vial.,"Inotropic support in infarction, cardiac surgery, septic shock,
cardiogenic shock and during positive end expiratory pressure ventilation.","Avoid
in
hypersensitivity,
pheochromocytoma. Use caution in severe hypotension, complicating
cardiogenic shock, heart failure.","Intravenous infusion, adult: 2.5-10 mcg/kg/minute,
adjusted according to response, alternatively 0.5-40 mcg/kg/min","Tachycardia, increase in systolic blood pressure, phlebitis.
Extravasation of the drug causes tissue necrosis","Additive (synergistic) effective with
Nitroprusside. Atenolol may negate the effect of dopamine. Do not mix with
sodium bicarbonate, furosemide and other alkaline solutions."
DOPAMINE,"Injection: 40 mg/ml in 5ml, 10ml vial.","Cardiogenic shock including in myocardial infarction and
cardiac surgery.","Avoid in tachyarrhythmia, ventricular
fibrillation, ischemic heart disease; pheochromocytoma, hyperthyroidism.
Correct hypovolemia before, and maintain blood volume during the
treatment; correct hypoxia, hypercapnia, and metabolic acidosis before or
at same time as starting treatment; use low dose in cardiogenic shock due to
myocardial infarction; history of peripheral vascular disease (increased risk
of ischemia of extremities. Pregnancy: use only if potential benefit outweighs
risk. Breast Feeding: May suppress lactation.","Cardiogenic shock: intravenous infusion, adult: initially
2–5 mcg/kg/minute into a large vein (preferably via central venous catheter),
gradually increased by 5-10 mcg/kg/minute according to blood pressure,
cardiac output, and urine output (seriously ill patients, up to 20–50 mcg/
kg/minute)
Prepared immediately before use in accordance with the manufacture’s
instruction. Protect medication from light.","Nausea, vomiting, peripheral vasoconstriction; hypotension
with dizziness, fainting, flushing; tachycardia, ectopic beats, palpitations,
anginal pain; headache, dyspnea; hypertension particularly in over dosage.
Extravasation of the drug causes tissue necrosis.","Propranolol and Metoprolol antagonize the
cardiac effects of dopamine. Ventricular arrhythmias and hypertension may
occur with halothane or cyclopropane anesthesia."
EPINEPHRINE /ADRENALINE,Injection: 1 mg in 1000 ml,"Cardiac arrest, adjunct with local anesthetics, acute anaphylaxis","Shock (other than anaphylactic shock),
second stage labor. Do not use the drug if the color of the injection is cloudy
or brownish. While using this drug monitor blood pressure, heart rate.","Acute anaphylaxis: intramuscular injection, adult: 0.5-1
ml, to be repeated every 10 minutes according to blood pressure and pulse,
until improvement occurs. Intramuscular injection, child (2-5 years): 0.2-0.4
ml; (6-12 years): 0.5 ml. Dosage to be repeated as in adult.
Acute hypotension: continuous intravenous infusion, neonate and child: 100
nanogram/kg/min (up to 1.5 mcg/kg/min) adjusted according to response.
Cardiopulmonary resuscitation: Intravenous injection, adult: 1 mg every 3-5
min as required, 1 in 10000(100 mcg/ml) solution is recommended.","Tachycardia, hypertension, tremor, chest pain, irregular
heartbeats, headache, nausea, vomiting, nervousness, restlessness, and
weakness.","It should be avoided in patients who are on
tricyclic antidepressants as it may be cause arrhythmias, hypertension or
tachycardia.
Patient’s information: Notify doctor if side effects (anaphylaxis) are seen."
MILRINONE,"Injection: 1 mg/ml, 10mg/10ml solution in
ampoules.","Short-term treatment of severe congestive heart failure
unresponsive to conventional maintenance therapy (not immediately after
myocardial infarction), acute heart failure, including low output states
following heart surgery","Avoid in severe hypovolemia. Use caution
in hypokalemia, renal impairment, heart failure associated with hypertrophic
cardiomyopathy, stenotic or obstructive valvular disease or other outlet
obstruction. Pregnancy: use with caution- use only if potential benefit
outweighs risk. Breast feeding: avoid.","Short-term treatment of severe congestive heart failure
unresponsive to conventional maintenance therapy (not immediately after
myocardial infarction)/ acute heart failure, including low output states
following heart surgery: intravenous injection, adult: Initially 50 mcg/kg,
given over 10 minutes, followed by intravenous infusion 375–750 nanogram/
kg/minute usually given following surgery for up to 12 hours or in congestive
heart failure for 48-72 hours; maximum dose: 1.13 mg/kg per day. Renal
impairment: Reduce dose and monitor response if eGFR < 50 mL/min/1.73 m2","Ectopic beats, headache, hypotension, supraventricular
arrhythmias (more likely in patients with pre-existing arrhythmias),
ventricular tachycardia. Less commonly seen: Chest pain, hypokalemia,
thrombocytopenia, tremor, ventricular fibrillation.",
NOREPINEPHRINE/NORADRENALINE,"Injection: 1 mg/ml. Noradrenaline (base) 4 mg/4
ml concentrate for solution for infusion ampoules.",Acute hypotension,"Hypertension. Use caution in coronary
vascular thrombosis, diabetes mellitus, elderly, following myocardial
infarction, hypercapnia, hyperthyroidism, hypoxia, mesenteric vascular
thrombosis, peripheral vascular thrombosis, variant angina, uncorrected
hypovolemia. Pregnancy: Avoid, may reduce placental perfusion.","Acute hypotension: intravenous, adult: Initially 0.16–0.33
mL/minute, solution containing noradrenaline 40 mcg (base)/ml, adjusted
according to response into large vein (preferably via central venous catheter).
1 mg of noradrenaline base is equivalent to 2 mg of noradrenaline acid
tartrate. Doses expressed as the base. For treatment of acute hypotension
in adults, use a solution containing noradrenaline 40 mcg (base)/ml. For
intravenous infusion, give continuously in Glucose 5% or 0.9% saline and
glucose via a controlled infusion device. For administration via syringe
pump, dilute 2 mg (2 mL of solution) noradrenaline base with 48 mL infusion
fluid. For administration via drip counter dilute 20 mg (20 mL of solution)
noradrenaline base with 480 mL infusion fluid; preferably through a central
venous catheter; incompatible with alkalis.","Angle-closure glaucoma, anorexia, anxiety, arrhythmias,
bradycardia, confusion, dyspnea, headache, hypertension, hypoxia,
insomnia, nausea, palpitation, peripheral ischemia, psychosis, tachycardia,
tremor, urinary retention, vomiting, weakness. Avoid extravasation, may
cause pain and subcutaneous tissue ischemia at the site.",incompatible with alkalis.
